 time                   v(VDIFFCMD)            tr_vin_diff            v(OUTP)                v(OUTN)                tr_voutcm              tr_voutdiff            v(VOCM)                tr_idd                
 3.170925000000155e-05  0.000000000000000e+00  1.541539740301801e-08  1.649931323504805e+00  1.649931439811048e+00  1.649931381657926e+00 -1.163062426368100e-07  1.649931299160639e+00  1.670955891574785e-03 
 3.170975000000155e-05  0.000000000000000e+00  1.666007642953105e-08  1.649931323550650e+00  1.649931439766883e+00  1.649931381658767e+00 -1.162162326373561e-07  1.649931299161642e+00  1.670955892446436e-03 
 3.171025000000155e-05  0.000000000000000e+00  1.786936043579601e-08  1.649931323628231e+00  1.649931439691432e+00  1.649931381659832e+00 -1.160632017160879e-07  1.649931299162642e+00  1.670955891475655e-03 
 3.171075000000155e-05  0.000000000000000e+00  1.903767610222928e-08  1.649931323736547e+00  1.649931439584477e+00  1.649931381660512e+00 -1.158479296936576e-07  1.649931299163414e+00  1.670955890816634e-03 
 3.171125000000155e-05  0.000000000000000e+00  2.017162525902449e-08  1.649931323873212e+00  1.649931439446326e+00  1.649931381659769e+00 -1.155731139679261e-07  1.649931299162666e+00  1.670955890983783e-03 
 3.171175000000155e-05  0.000000000000000e+00  2.126388509715582e-08  1.649931324038469e+00  1.649931439277356e+00  1.649931381657912e+00 -1.152388873215671e-07  1.649931299160909e+00  1.670955890791567e-03 
 3.171225000000155e-05  0.000000000000000e+00  2.232090134945963e-08  1.649931324231328e+00  1.649931439079173e+00  1.649931381655251e+00 -1.148478441237444e-07  1.649931299158432e+00  1.670955890480103e-03 
 3.171275000000155e-05  0.000000000000000e+00  2.334050663854725e-08  1.649931324451334e+00  1.649931438853705e+00  1.649931381652519e+00 -1.144023702437380e-07  1.649931299155973e+00  1.670955891065495e-03 
 3.171325000000156e-05  0.000000000000000e+00  2.432320589385029e-08  1.649931324698081e+00  1.649931438601479e+00  1.649931381649780e+00 -1.139033984909332e-07  1.649931299153397e+00  1.670955890934800e-03 
 3.171375000000156e-05  0.000000000000000e+00  2.526875797492778e-08  1.649931324972208e+00  1.649931438324666e+00  1.649931381648437e+00 -1.133524578644796e-07  1.649931299152053e+00  1.670955891410844e-03 
 3.171425000000156e-05  0.000000000000000e+00  2.617989824926781e-08  1.649931325270874e+00  1.649931438023419e+00  1.649931381647146e+00 -1.127525450783651e-07  1.649931299150709e+00  1.670955891399221e-03 
 3.171475000000156e-05  0.000000000000000e+00  2.705271029412870e-08  1.649931325592552e+00  1.649931437696649e+00  1.649931381644600e+00 -1.121040971163723e-07  1.649931299148434e+00  1.670955891173652e-03 
 3.171525000000156e-05  0.000000000000000e+00  2.789250874712934e-08  1.649931325935984e+00  1.649931437345415e+00  1.649931381640700e+00 -1.114094319021319e-07  1.649931299144642e+00  1.670955889828381e-03 
 3.171575000000156e-05  0.000000000000000e+00  2.869482673695245e-08  1.649931326300820e+00  1.649931436970329e+00  1.649931381635575e+00 -1.106695086683374e-07  1.649931299139820e+00  1.670955889456039e-03 
 3.171625000000156e-05  0.000000000000000e+00  2.946425370353722e-08  1.649931326688417e+00  1.649931436574450e+00  1.649931381631433e+00 -1.098860333836882e-07  1.649931299135634e+00  1.670955890295934e-03 
 3.171675000000156e-05  0.000000000000000e+00  3.019826544381488e-08  1.649931327096715e+00  1.649931436157845e+00  1.649931381627280e+00 -1.090611299048305e-07  1.649931299131818e+00  1.670955890730506e-03 
 3.171725000000156e-05  0.000000000000000e+00  3.089466704686572e-08  1.649931327528523e+00  1.649931435721451e+00  1.649931381624987e+00 -1.081929272839233e-07  1.649931299129513e+00  1.670955890822533e-03 
 3.171775000000157e-05  0.000000000000000e+00  3.156252614822108e-08  1.649931327981618e+00  1.649931435267102e+00  1.649931381624360e+00 -1.072854842742998e-07  1.649931299128897e+00  1.670955891875107e-03 
 3.171825000000157e-05  0.000000000000000e+00  3.219508881713296e-08  1.649931328454254e+00  1.649931434794303e+00  1.649931381624278e+00 -1.063400485445953e-07  1.649931299128645e+00  1.670955891283010e-03 
 3.171875000000157e-05  0.000000000000000e+00  3.279408722356436e-08  1.649931328946300e+00  1.649931434304201e+00  1.649931381625251e+00 -1.053579012921801e-07  1.649931299129464e+00  1.670955891835500e-03 
 3.171925000000157e-05  0.000000000000000e+00  3.336384590824082e-08  1.649931329454634e+00  1.649931433796984e+00  1.649931381625809e+00 -1.043423503155338e-07  1.649931299129883e+00  1.670955891445785e-03 
 3.171975000000157e-05  0.000000000000000e+00  3.389812630594236e-08  1.649931329979805e+00  1.649931433272025e+00  1.649931381625915e+00 -1.032922198884734e-07  1.649931299130061e+00  1.670955891170078e-03 
 3.172025000000157e-05  0.000000000000000e+00  3.440087525952151e-08  1.649931330521523e+00  1.649931432729940e+00  1.649931381625732e+00 -1.022084170632098e-07  1.649931299129550e+00  1.670955892496407e-03 
 3.172075000000157e-05  0.000000000000000e+00  3.487328936735423e-08  1.649931331078782e+00  1.649931432171090e+00  1.649931381624936e+00 -1.010923080801973e-07  1.649931299128926e+00  1.670955890914655e-03 
 3.172125000000157e-05  0.000000000000000e+00  3.531723735683556e-08  1.649931331650684e+00  1.649931431596968e+00  1.649931381623826e+00 -9.994628413778628e-08  1.649931299127968e+00  1.670955891310889e-03 
 3.172175000000157e-05  0.000000000000000e+00  3.573050655347743e-08  1.649931332236479e+00  1.649931431008888e+00  1.649931381622683e+00 -9.877240891853489e-08  1.649931299126621e+00  1.670955890632154e-03 
 3.172225000000157e-05  0.000000000000000e+00  3.611349885801474e-08  1.649931332836118e+00  1.649931430408148e+00  1.649931381622133e+00 -9.757202956706124e-08  1.649931299126222e+00  1.670955891338334e-03 
 3.172275000000158e-05  0.000000000000000e+00  3.646565849280137e-08  1.649931333450230e+00  1.649931429794574e+00  1.649931381622402e+00 -9.634434361416311e-08  1.649931299126181e+00  1.670955891080431e-03 
 3.172325000000158e-05  0.000000000000000e+00  3.678780680083094e-08  1.649931334078982e+00  1.649931429168034e+00  1.649931381623508e+00 -9.508905196575768e-08  1.649931299127129e+00  1.670955891641559e-03 
 3.172375000000158e-05  0.000000000000000e+00  3.708394014090288e-08  1.649931334721042e+00  1.649931428529858e+00  1.649931381625450e+00 -9.380881604847957e-08  1.649931299129156e+00  1.670955891758359e-03 
 3.172425000000158e-05  0.000000000000000e+00  3.735639020341353e-08  1.649931335372290e+00  1.649931427880437e+00  1.649931381626364e+00 -9.250814736461166e-08  1.649931299129774e+00  1.670955891412155e-03 
 3.172475000000158e-05  0.000000000000000e+00  3.760002598163226e-08  1.649931336030919e+00  1.649931427218649e+00  1.649931381624784e+00 -9.118773025562632e-08  1.649931299128414e+00  1.670955890599245e-03 
 3.172525000000158e-05  0.000000000000000e+00  3.781688451276466e-08  1.649931336696667e+00  1.649931426546394e+00  1.649931381621530e+00 -8.984972699188631e-08  1.649931299125353e+00  1.670955890258123e-03 
 3.172575000000158e-05  0.000000000000000e+00  3.800640624440632e-08  1.649931337372036e+00  1.649931425865825e+00  1.649931381618931e+00 -8.849378918540651e-08  1.649931299122902e+00  1.670955891006539e-03 
 3.172625000000158e-05  0.000000000000000e+00  3.817121663196588e-08  1.649931338058474e+00  1.649931425178507e+00  1.649931381618491e+00 -8.712003274347069e-08  1.649931299122503e+00  1.670955891928583e-03 
 3.172675000000158e-05  0.000000000000000e+00  3.831072459270501e-08  1.649931338753880e+00  1.649931424485211e+00  1.649931381619545e+00 -8.573133070122196e-08  1.649931299123513e+00  1.670955891691394e-03 
 3.172725000000159e-05  0.000000000000000e+00  3.842438278667260e-08  1.649931339456971e+00  1.649931423784355e+00  1.649931381620663e+00 -8.432738352048830e-08  1.649931299124517e+00  1.670955891951608e-03 
 3.172775000000159e-05  0.000000000000000e+00  3.851212371230872e-08  1.649931340168591e+00  1.649931423076361e+00  1.649931381622476e+00 -8.290777042674335e-08  1.649931299126258e+00  1.670955891783431e-03 
 3.172825000000159e-05  0.000000000000000e+00  3.857997432632487e-08  1.649931340886690e+00  1.649931422362352e+00  1.649931381624521e+00 -8.147566132876705e-08  1.649931299127821e+00  1.670955891788775e-03 
 3.172875000000159e-05  0.000000000000000e+00  3.862622799388760e-08  1.649931341609257e+00  1.649931421642590e+00  1.649931381625923e+00 -8.003333351602748e-08  1.649931299129325e+00  1.670955891278864e-03 
 3.172925000000159e-05  0.000000000000000e+00  3.865120379309417e-08  1.649931342334758e+00  1.649931420918594e+00  1.649931381626676e+00 -7.858383566095029e-08  1.649931299129997e+00  1.670955891314793e-03 
 3.172975000000159e-05  0.000000000000000e+00  3.865390185708861e-08  1.649931343062206e+00  1.649931420191096e+00  1.649931381626651e+00 -7.712888949740204e-08  1.649931299130003e+00  1.670955891271625e-03 
 3.173025000000159e-05  0.000000000000000e+00  3.863562447747881e-08  1.649931343790447e+00  1.649931419460241e+00  1.649931381625344e+00 -7.566979309814315e-08  1.649931299128885e+00  1.670955891177228e-03 
 3.173075000000159e-05  0.000000000000000e+00  3.858959152225339e-08  1.649931344521605e+00  1.649931418723484e+00  1.649931381622544e+00 -7.420187886353347e-08  1.649931299126112e+00  1.670955890437250e-03 
 3.173125000000159e-05  0.000000000000000e+00  3.852587071584423e-08  1.649931345255773e+00  1.649931417982244e+00  1.649931381619008e+00 -7.272647106759678e-08  1.649931299122808e+00  1.670955890825829e-03 
 3.173175000000160e-05  0.000000000000000e+00  3.844200890945615e-08  1.649931345992916e+00  1.649931417238170e+00  1.649931381615543e+00 -7.124525325252762e-08  1.649931299119618e+00  1.670955890867702e-03 
 3.173225000000160e-05  0.000000000000000e+00  3.833975337208528e-08  1.649931346733749e+00  1.649931416492249e+00  1.649931381612999e+00 -6.975850053159149e-08  1.649931299117100e+00  1.670955891840390e-03 
 3.173275000000160e-05  0.000000000000000e+00  3.821956817695593e-08  1.649931347476946e+00  1.649931415745889e+00  1.649931381611417e+00 -6.826894316525056e-08  1.649931299115495e+00  1.670955890753446e-03 
 3.173325000000160e-05  0.000000000000000e+00  3.808167980956512e-08  1.649931348220976e+00  1.649931414999404e+00  1.649931381610190e+00 -6.677842812052859e-08  1.649931299114216e+00  1.670955891240083e-03 
 3.173375000000160e-05  0.000000000000000e+00  3.792849878614390e-08  1.649931348965944e+00  1.649931414255379e+00  1.649931381610661e+00 -6.528943496952877e-08  1.649931299114747e+00  1.670955891530355e-03 
 3.173425000000160e-05  0.000000000000000e+00  3.775823143037371e-08  1.649931349710706e+00  1.649931413513958e+00  1.649931381612332e+00 -6.380325179300428e-08  1.649931299116248e+00  1.670955892429713e-03 
 3.173475000000160e-05  0.000000000000000e+00  3.756918864894487e-08  1.649931350454441e+00  1.649931412774390e+00  1.649931381614415e+00 -6.231994942318408e-08  1.649931299118205e+00  1.670955892300446e-03 
 3.173525000000160e-05  0.000000000000000e+00  3.736448750402133e-08  1.649931351196172e+00  1.649931412036237e+00  1.649931381616205e+00 -6.084006520801211e-08  1.649931299119716e+00  1.670955891457728e-03 
 3.173575000000160e-05  0.000000000000000e+00  3.714386154207716e-08  1.649931351935275e+00  1.649931411299139e+00  1.649931381617207e+00 -5.936386404670202e-08  1.649931299120675e+00  1.670955891621720e-03 
 3.173625000000161e-05  0.000000000000000e+00  3.690768957120838e-08  1.649931352671193e+00  1.649931410563753e+00  1.649931381617473e+00 -5.789256007915355e-08  1.649931299120853e+00  1.670955891320276e-03 
 3.173675000000161e-05  0.000000000000000e+00  3.665416992149062e-08  1.649931353403990e+00  1.649931409827898e+00  1.649931381615944e+00 -5.642390799032171e-08  1.649931299119518e+00  1.670955890929576e-03 
 3.173725000000161e-05  0.000000000000000e+00  3.638649759274415e-08  1.649931354134015e+00  1.649931409091343e+00  1.649931381612679e+00 -5.495732868787684e-08  1.649931299116275e+00  1.670955891062352e-03 
 3.173775000000161e-05  0.000000000000000e+00  3.610529253350592e-08  1.649931354860578e+00  1.649931408355088e+00  1.649931381607833e+00 -5.349450993286098e-08  1.649931299111847e+00  1.670955890491676e-03 
 3.173825000000161e-05  0.000000000000000e+00  3.581093244164890e-08  1.649931355584288e+00  1.649931407619645e+00  1.649931381601967e+00 -5.203535691222783e-08  1.649931299106288e+00  1.670955889994681e-03 
 3.173875000000161e-05  0.000000000000000e+00  3.550519367401250e-08  1.649931356305371e+00  1.649931406886793e+00  1.649931381596082e+00 -5.058142149572120e-08  1.649931299100485e+00  1.670955890213161e-03 
 3.173925000000161e-05  0.000000000000000e+00  3.518374858124673e-08  1.649931357023386e+00  1.649931406155166e+00  1.649931381589276e+00 -4.913177997778462e-08  1.649931299093995e+00  1.670955889387470e-03 
 3.173975000000161e-05  0.000000000000000e+00  3.485382893408939e-08  1.649931357738755e+00  1.649931405426567e+00  1.649931381582661e+00 -4.768781147745926e-08  1.649931299087530e+00  1.670955889986419e-03 
 3.174025000000161e-05  0.000000000000000e+00  3.451107155605371e-08  1.649931358451818e+00  1.649931404701469e+00  1.649931381576644e+00 -4.624965188604335e-08  1.649931299081785e+00  1.670955890081768e-03 
 3.174075000000162e-05  0.000000000000000e+00  3.415788718541535e-08  1.649931359160616e+00  1.649931403979374e+00  1.649931381569995e+00 -4.481875803818980e-08  1.649931299075338e+00  1.670955890551381e-03 
 3.174125000000162e-05  0.000000000000000e+00  3.379165058881028e-08  1.649931359866313e+00  1.649931403260295e+00  1.649931381563304e+00 -4.339398218533574e-08  1.649931299068741e+00  1.670955889893257e-03 
 3.174175000000162e-05  0.000000000000000e+00  3.341555299130050e-08  1.649931360570141e+00  1.649931402544406e+00  1.649931381557273e+00 -4.197426517471570e-08  1.649931299062815e+00  1.670955890196534e-03 
 3.174225000000162e-05  0.000000000000000e+00  3.303184215042165e-08  1.649931361270909e+00  1.649931401832996e+00  1.649931381551953e+00 -4.056208746661127e-08  1.649931299057617e+00  1.670955890300126e-03 
 3.174275000000162e-05  0.000000000000000e+00  3.263874104320053e-08  1.649931361968021e+00  1.649931401126305e+00  1.649931381547163e+00 -3.915828328260318e-08  1.649931299052901e+00  1.670955890341996e-03 
 3.174325000000162e-05  0.000000000000000e+00  3.223672107033337e-08  1.649931362660254e+00  1.649931400424167e+00  1.649931381542211e+00 -3.776391355181374e-08  1.649931299048082e+00  1.670955890438992e-03 
 3.174375000000162e-05  0.000000000000000e+00  3.182727725814516e-08  1.649931363347148e+00  1.649931399726678e+00  1.649931381536913e+00 -3.637953005508621e-08  1.649931299042861e+00  1.670955890258712e-03 
 3.174425000000162e-05  0.000000000000000e+00  3.140749393892861e-08  1.649931364029214e+00  1.649931399034514e+00  1.649931381531864e+00 -3.500529999200808e-08  1.649931299037752e+00  1.670955890335128e-03 
 3.174475000000162e-05  0.000000000000000e+00  3.098109502275292e-08  1.649931364707100e+00  1.649931398348103e+00  1.649931381527601e+00 -3.364100287228666e-08  1.649931299033422e+00  1.670955890546424e-03 
 3.174525000000163e-05  0.000000000000000e+00  3.054748054509560e-08  1.649931365380724e+00  1.649931397668109e+00  1.649931381524417e+00 -3.228738498783912e-08  1.649931299030320e+00  1.670955890930537e-03 
 3.174575000000163e-05  0.000000000000000e+00  3.010597904307133e-08  1.649931366050563e+00  1.649931396994659e+00  1.649931381522611e+00 -3.094409550818966e-08  1.649931299028343e+00  1.670955891104614e-03 
 3.174625000000163e-05  0.000000000000000e+00  2.965880963046175e-08  1.649931366714829e+00  1.649931396327668e+00  1.649931381521248e+00 -2.961283906977030e-08  1.649931299026772e+00  1.670955890970644e-03 
 3.174675000000163e-05  0.000000000000000e+00  2.920893926727786e-08  1.649931367371766e+00  1.649931395668280e+00  1.649931381520023e+00 -2.829651468694294e-08  1.649931299025479e+00  1.670955890954747e-03 
 3.174725000000163e-05  0.000000000000000e+00  2.875520443978985e-08  1.649931368019048e+00  1.649931395016645e+00  1.649931381517847e+00 -2.699759771296328e-08  1.649931299023210e+00  1.670955891078416e-03 
 3.174775000000163e-05  0.000000000000000e+00  2.829483825017576e-08  1.649931368656597e+00  1.649931394373259e+00  1.649931381514928e+00 -2.571666191109045e-08  1.649931299020257e+00  1.670955891059241e-03 
 3.174825000000163e-05  0.000000000000000e+00  2.782615005081368e-08  1.649931369285090e+00  1.649931393736942e+00  1.649931381511016e+00 -2.445185209865031e-08  1.649931299016058e+00  1.670955890341173e-03 
 3.174875000000163e-05  0.000000000000000e+00  2.735474757820100e-08  1.649931369906411e+00  1.649931393109648e+00  1.649931381508030e+00 -2.320323710947036e-08  1.649931299013124e+00  1.670955891140400e-03 
 3.174925000000163e-05  0.000000000000000e+00  2.687881672791548e-08  1.649931370520191e+00  1.649931392491745e+00  1.649931381505968e+00 -2.197155457572819e-08  1.649931299010906e+00  1.670955891372703e-03 
