 time                   v(REF)                 v(VOCM)                v(OUTP)                v(OUTN)                cm_voutcm              cm_voutdiff            cm_idd                
 3.599749999999868e-05  1.650000000000000e+00  1.649108588710371e+00  1.649108671071741e+00  1.649108671265827e+00  1.649108671168784e+00 -1.940858584958960e-10  1.605332225512048e-03 
 3.600249999999868e-05  1.650000000000000e+00  1.649108588724543e+00  1.649108671083398e+00  1.649108671281891e+00  1.649108671182645e+00 -1.984923336806332e-10  1.605332225909893e-03 
 3.600749999999868e-05  1.650000000000000e+00  1.649108588734109e+00  1.649108671092021e+00  1.649108671296845e+00  1.649108671194433e+00 -2.048239355900705e-10  1.605332225719649e-03 
 3.601249999999867e-05  1.650000000000000e+00  1.649108588748296e+00  1.649108671104213e+00  1.649108671317040e+00  1.649108671210626e+00 -2.128266451961736e-10  1.605332225740125e-03 
 3.601749999999867e-05  1.650000000000000e+00  1.649108588761308e+00  1.649108671115990e+00  1.649108671327646e+00  1.649108671221818e+00 -2.116560260390088e-10  1.605332225753423e-03 
 3.602249999999867e-05  1.650000000000000e+00  1.649108588766188e+00  1.649108671122460e+00  1.649108671329322e+00  1.649108671225891e+00 -2.068618609740724e-10  1.605332225522855e-03 
 3.602749999999867e-05  1.650000000000000e+00  1.649108588765954e+00  1.649108671128835e+00  1.649108671318581e+00  1.649108671223708e+00 -1.897459966926363e-10  1.605332225252820e-03 
 3.603249999999866e-05  1.650000000000000e+00  1.649108588760236e+00  1.649108671131844e+00  1.649108671301352e+00  1.649108671216598e+00 -1.695077411767443e-10  1.605332224822515e-03 
 3.603749999999866e-05  1.650000000000000e+00  1.649108588756992e+00  1.649108671132935e+00  1.649108671280006e+00  1.649108671206470e+00 -1.470705779382797e-10  1.605332224802238e-03 
 3.604249999999866e-05  1.650000000000000e+00  1.649108588754272e+00  1.649108671134166e+00  1.649108671271628e+00  1.649108671202897e+00 -1.374624858385687e-10  1.605332225258022e-03 
 3.604749999999865e-05  1.650000000000000e+00  1.649108588753126e+00  1.649108671137657e+00  1.649108671273290e+00  1.649108671205473e+00 -1.356326162493815e-10  1.605332225274923e-03 
 3.605249999999865e-05  1.650000000000000e+00  1.649108588751458e+00  1.649108671141428e+00  1.649108671279047e+00  1.649108671210237e+00 -1.376192493296458e-10  1.605332225519868e-03 
 3.605749999999865e-05  1.650000000000000e+00  1.649108588753973e+00  1.649108671143364e+00  1.649108671287311e+00  1.649108671215338e+00 -1.439468544361944e-10  1.605332225740847e-03 
 3.606249999999865e-05  1.650000000000000e+00  1.649108588761557e+00  1.649108671142731e+00  1.649108671295314e+00  1.649108671219022e+00 -1.525837234339633e-10  1.605332225575197e-03 
 3.606749999999864e-05  1.650000000000000e+00  1.649108588762636e+00  1.649108671140230e+00  1.649108671299301e+00  1.649108671219765e+00 -1.590709786114530e-10  1.605332225395571e-03 
 3.607249999999864e-05  1.650000000000000e+00  1.649108588765510e+00  1.649108671137351e+00  1.649108671300409e+00  1.649108671218880e+00 -1.630577894928820e-10  1.605332225518985e-03 
 3.607749999999864e-05  1.650000000000000e+00  1.649108588762901e+00  1.649108671135324e+00  1.649108671300811e+00  1.649108671218067e+00 -1.654869574707618e-10  1.605332225734111e-03 
 3.608249999999864e-05  1.650000000000000e+00  1.649108588763457e+00  1.649108671128749e+00  1.649108671299635e+00  1.649108671214192e+00 -1.708855279503041e-10  1.605332225314633e-03 
 3.608749999999863e-05  1.650000000000000e+00  1.649108588752199e+00  1.649108671118649e+00  1.649108671294184e+00  1.649108671206417e+00 -1.755349199328293e-10  1.605332225063120e-03 
 3.609249999999863e-05  1.650000000000000e+00  1.649108588748032e+00  1.649108671110644e+00  1.649108671289426e+00  1.649108671200035e+00 -1.787823222798579e-10  1.605332225070570e-03 
 3.609749999999863e-05  1.650000000000000e+00  1.649108588738811e+00  1.649108671108832e+00  1.649108671284002e+00  1.649108671196417e+00 -1.751701006469375e-10  1.605332225274156e-03 
 3.610249999999863e-05  1.650000000000000e+00  1.649108588741844e+00  1.649108671108249e+00  1.649108671282635e+00  1.649108671195442e+00 -1.743858391023423e-10  1.605332225308799e-03 
 3.610749999999862e-05  1.650000000000000e+00  1.649108588736308e+00  1.649108671102780e+00  1.649108671273998e+00  1.649108671188389e+00 -1.712181507684818e-10  1.605332225102146e-03 
 3.611249999999862e-05  1.650000000000000e+00  1.649108588723359e+00  1.649108671096382e+00  1.649108671260926e+00  1.649108671178654e+00 -1.645430458552255e-10  1.605332225061987e-03 
 3.611749999999862e-05  1.650000000000000e+00  1.649108588717031e+00  1.649108671092699e+00  1.649108671252687e+00  1.649108671172693e+00 -1.599880228297934e-10  1.605332225130768e-03 
 3.612249999999862e-05  1.650000000000000e+00  1.649108588718783e+00  1.649108671097151e+00  1.649108671252904e+00  1.649108671175027e+00 -1.557529660800583e-10  1.605332225292613e-03 
 3.612749999999861e-05  1.650000000000000e+00  1.649108588724556e+00  1.649108671100342e+00  1.649108671246797e+00  1.649108671173569e+00 -1.464550702934275e-10  1.605332225589280e-03 
 3.613249999999861e-05  1.650000000000000e+00  1.649108588730386e+00  1.649108671114042e+00  1.649108671255838e+00  1.649108671184940e+00 -1.417961303928905e-10  1.605332225540900e-03 
 3.613749999999861e-05  1.650000000000000e+00  1.649108588734101e+00  1.649108671125570e+00  1.649108671262135e+00  1.649108671193853e+00 -1.365645374562519e-10  1.605332225537404e-03 
 3.614249999999861e-05  1.650000000000000e+00  1.649108588740729e+00  1.649108671132776e+00  1.649108671269533e+00  1.649108671201155e+00 -1.367568280841169e-10  1.605332225530918e-03 
 3.614749999999860e-05  1.650000000000000e+00  1.649108588748105e+00  1.649108671141784e+00  1.649108671268813e+00  1.649108671205298e+00 -1.270281657639316e-10  1.605332225300907e-03 
 3.615249999999860e-05  1.650000000000000e+00  1.649108588755779e+00  1.649108671153078e+00  1.649108671280105e+00  1.649108671216592e+00 -1.270270555409070e-10  1.605332225462468e-03 
 3.615749999999860e-05  1.650000000000000e+00  1.649108588765413e+00  1.649108671167160e+00  1.649108671287770e+00  1.649108671227465e+00 -1.206099664585736e-10  1.605332225753726e-03 
 3.616249999999860e-05  1.650000000000000e+00  1.649108588778343e+00  1.649108671175369e+00  1.649108671289921e+00  1.649108671232645e+00 -1.145514794131941e-10  1.605332225736846e-03 
 3.616749999999859e-05  1.650000000000000e+00  1.649108588785127e+00  1.649108671178565e+00  1.649108671301606e+00  1.649108671240086e+00 -1.230411328378977e-10  1.605332225283133e-03 
 3.617249999999859e-05  1.650000000000000e+00  1.649108588793470e+00  1.649108671188690e+00  1.649108671318176e+00  1.649108671253433e+00 -1.294864215850566e-10  1.605332225534273e-03 
 3.617749999999859e-05  1.650000000000000e+00  1.649108588796345e+00  1.649108671190656e+00  1.649108671330250e+00  1.649108671260453e+00 -1.395936699566391e-10  1.605332225540598e-03 
 3.618249999999859e-05  1.650000000000000e+00  1.649108588808404e+00  1.649108671193665e+00  1.649108671339025e+00  1.649108671266345e+00 -1.453597242573323e-10  1.605332225931054e-03 
 3.618749999999858e-05  1.650000000000000e+00  1.649108588813668e+00  1.649108671194403e+00  1.649108671348290e+00  1.649108671271347e+00 -1.538873473094782e-10  1.605332225723603e-03 
 3.619249999999858e-05  1.650000000000000e+00  1.649108588815612e+00  1.649108671190261e+00  1.649108671350655e+00  1.649108671270458e+00 -1.603932542337816e-10  1.605332225776504e-03 
 3.619749999999858e-05  1.650000000000000e+00  1.649108588811701e+00  1.649108671180024e+00  1.649108671358110e+00  1.649108671269067e+00 -1.780862124434179e-10  1.605332225536184e-03 
 3.620249999999857e-05  1.650000000000000e+00  1.649108588808368e+00  1.649108671168783e+00  1.649108671363650e+00  1.649108671266216e+00 -1.948670114160223e-10  1.605332225512552e-03 
 3.620749999999857e-05  1.650000000000000e+00  1.649108588803840e+00  1.649108671156104e+00  1.649108671363884e+00  1.649108671259994e+00 -2.077802374600424e-10  1.605332225587351e-03 
 3.621249999999857e-05  1.650000000000000e+00  1.649108588803504e+00  1.649108671144219e+00  1.649108671369679e+00  1.649108671256949e+00 -2.254592068595684e-10  1.605332225324588e-03 
 3.621749999999857e-05  1.650000000000000e+00  1.649108588799194e+00  1.649108671134253e+00  1.649108671365821e+00  1.649108671250037e+00 -2.315672098518462e-10  1.605332224865496e-03 
 3.622249999999856e-05  1.650000000000000e+00  1.649108588791039e+00  1.649108671122181e+00  1.649108671364299e+00  1.649108671243240e+00 -2.421174372102541e-10  1.605332224677015e-03 
 3.622749999999856e-05  1.650000000000000e+00  1.649108588783680e+00  1.649108671112864e+00  1.649108671360753e+00  1.649108671236808e+00 -2.478885985368606e-10  1.605332225513272e-03 
 3.623249999999856e-05  1.650000000000000e+00  1.649108588779260e+00  1.649108671107606e+00  1.649108671350881e+00  1.649108671229244e+00 -2.432749557357283e-10  1.605332225124649e-03 
 3.623749999999856e-05  1.650000000000000e+00  1.649108588774221e+00  1.649108671105996e+00  1.649108671344835e+00  1.649108671225415e+00 -2.388389486185361e-10  1.605332225084839e-03 
 3.624249999999855e-05  1.650000000000000e+00  1.649108588767439e+00  1.649108671105638e+00  1.649108671339084e+00  1.649108671222361e+00 -2.334463733433267e-10  1.605332225574542e-03 
 3.624749999999855e-05  1.650000000000000e+00  1.649108588766786e+00  1.649108671103481e+00  1.649108671334106e+00  1.649108671218794e+00 -2.306244084593345e-10  1.605332225589363e-03 
 3.625249999999855e-05  1.650000000000000e+00  1.649108588760795e+00  1.649108671097959e+00  1.649108671329124e+00  1.649108671213541e+00 -2.311657532061417e-10  1.605332225164171e-03 
 3.625749999999855e-05  1.650000000000000e+00  1.649108588747778e+00  1.649108671090056e+00  1.649108671312362e+00  1.649108671201209e+00 -2.223059514250281e-10  1.605332225123122e-03 
 3.626249999999854e-05  1.650000000000000e+00  1.649108588736889e+00  1.649108671084039e+00  1.649108671292844e+00  1.649108671188442e+00 -2.088049733117714e-10  1.605332224854306e-03 
 3.626749999999854e-05  1.650000000000000e+00  1.649108588724566e+00  1.649108671076500e+00  1.649108671272114e+00  1.649108671174307e+00 -1.956139694669901e-10  1.605332225103349e-03 
 3.627249999999854e-05  1.650000000000000e+00  1.649108588708285e+00  1.649108671067540e+00  1.649108671255446e+00  1.649108671161493e+00 -1.879059130516225e-10  1.605332224835536e-03 
 3.627749999999854e-05  1.650000000000000e+00  1.649108588698090e+00  1.649108671061413e+00  1.649108671239391e+00  1.649108671150401e+00 -1.779778546762145e-10  1.605332225079574e-03 
 3.628249999999853e-05  1.650000000000000e+00  1.649108588694163e+00  1.649108671060662e+00  1.649108671228372e+00  1.649108671144517e+00 -1.677098460106663e-10  1.605332225333063e-03 
 3.628749999999853e-05  1.650000000000000e+00  1.649108588693917e+00  1.649108671067260e+00  1.649108671224520e+00  1.649108671145890e+00 -1.572597607690795e-10  1.605332225256164e-03 
 3.629249999999853e-05  1.650000000000000e+00  1.649108588694296e+00  1.649108671075687e+00  1.649108671225459e+00  1.649108671150573e+00 -1.497717505571927e-10  1.605332225291477e-03 
 3.629749999999853e-05  1.650000000000000e+00  1.649108588699911e+00  1.649108671079735e+00  1.649108671232518e+00  1.649108671156127e+00 -1.527831194891860e-10  1.605332225511031e-03 
 3.630249999999852e-05  1.650000000000000e+00  1.649108588694891e+00  1.649108671077817e+00  1.649108671225759e+00  1.649108671151788e+00 -1.479414368787957e-10  1.605332224903626e-03 
 3.630749999999852e-05  1.650000000000000e+00  1.649108588695715e+00  1.649108671075999e+00  1.649108671220096e+00  1.649108671148047e+00 -1.440965124999138e-10  1.605332225083621e-03 
 3.631249999999852e-05  1.650000000000000e+00  1.649108588691645e+00  1.649108671076302e+00  1.649108671217232e+00  1.649108671146768e+00 -1.409301564336829e-10  1.605332225513167e-03 
 3.631749999999852e-05  1.650000000000000e+00  1.649108588688033e+00  1.649108671076533e+00  1.649108671218624e+00  1.649108671147578e+00 -1.420910056282310e-10  1.605332225119952e-03 
 3.632249999999851e-05  1.650000000000000e+00  1.649108588687156e+00  1.649108671075840e+00  1.649108671212973e+00  1.649108671144407e+00 -1.371338598232796e-10  1.605332224877441e-03 
 3.632749999999851e-05  1.650000000000000e+00  1.649108588689151e+00  1.649108671072674e+00  1.649108671210428e+00  1.649108671141551e+00 -1.377544744940451e-10  1.605332224967839e-03 
 3.633249999999851e-05  1.650000000000000e+00  1.649108588685356e+00  1.649108671068296e+00  1.649108671208274e+00  1.649108671138285e+00 -1.399782512123693e-10  1.605332225552132e-03 
 3.633749999999850e-05  1.650000000000000e+00  1.649108588675653e+00  1.649108671063259e+00  1.649108671205689e+00  1.649108671134474e+00 -1.424307338737663e-10  1.605332225347265e-03 
 3.634249999999850e-05  1.650000000000000e+00  1.649108588676306e+00  1.649108671057248e+00  1.649108671203694e+00  1.649108671130471e+00 -1.464459664646256e-10  1.605332225445087e-03 
 3.634749999999850e-05  1.650000000000000e+00  1.649108588672407e+00  1.649108671051024e+00  1.649108671200206e+00  1.649108671125615e+00 -1.491820000865118e-10  1.605332224968204e-03 
 3.635249999999850e-05  1.650000000000000e+00  1.649108588666794e+00  1.649108671043104e+00  1.649108671193474e+00  1.649108671118289e+00 -1.503701607674657e-10  1.605332225550675e-03 
 3.635749999999849e-05  1.650000000000000e+00  1.649108588652220e+00  1.649108671030603e+00  1.649108671185771e+00  1.649108671108187e+00 -1.551678785460808e-10  1.605332224710464e-03 
 3.636249999999849e-05  1.650000000000000e+00  1.649108588644825e+00  1.649108671011156e+00  1.649108671171048e+00  1.649108671091102e+00 -1.598914334266510e-10  1.605332224702955e-03 
 3.636749999999849e-05  1.650000000000000e+00  1.649108588623535e+00  1.649108670991915e+00  1.649108671152762e+00  1.649108671072339e+00 -1.608466693170385e-10  1.605332225123933e-03 
 3.637249999999849e-05  1.650000000000000e+00  1.649108588610176e+00  1.649108670979681e+00  1.649108671139072e+00  1.649108671059376e+00 -1.593911669317549e-10  1.605332225282616e-03 
 3.637749999999848e-05  1.650000000000000e+00  1.649108588605261e+00  1.649108670972560e+00  1.649108671127256e+00  1.649108671049908e+00 -1.546955896714053e-10  1.605332225159391e-03 
 3.638249999999848e-05  1.650000000000000e+00  1.649108588593149e+00  1.649108670968543e+00  1.649108671122774e+00  1.649108671045659e+00 -1.542306282686923e-10  1.605332225360716e-03 
 3.638749999999848e-05  1.650000000000000e+00  1.649108588588868e+00  1.649108670966013e+00  1.649108671120945e+00  1.649108671043479e+00 -1.549316230864406e-10  1.605332225175779e-03 
 3.639249999999848e-05  1.650000000000000e+00  1.649108588591385e+00  1.649108670964777e+00  1.649108671119944e+00  1.649108671042361e+00 -1.551674344568710e-10  1.605332224906323e-03 
 3.639749999999847e-05  1.650000000000000e+00  1.649108588590580e+00  1.649108670965854e+00  1.649108671121948e+00  1.649108671043900e+00 -1.560940265932231e-10  1.605332225484668e-03 
 3.640249999999847e-05  1.650000000000000e+00  1.649108588593453e+00  1.649108670970049e+00  1.649108671130699e+00  1.649108671050374e+00 -1.606501598416799e-10  1.605332225490408e-03 
 3.640749999999847e-05  1.650000000000000e+00  1.649108588598756e+00  1.649108670976875e+00  1.649108671142248e+00  1.649108671059561e+00 -1.653723824546205e-10  1.605332225717282e-03 
 3.641249999999847e-05  1.650000000000000e+00  1.649108588611839e+00  1.649108670987069e+00  1.649108671157381e+00  1.649108671072225e+00 -1.703117646911778e-10  1.605332225736426e-03 
 3.641749999999846e-05  1.650000000000000e+00  1.649108588623479e+00  1.649108670997720e+00  1.649108671171175e+00  1.649108671084448e+00 -1.734556942523113e-10  1.605332225533944e-03 
 3.642249999999846e-05  1.650000000000000e+00  1.649108588634706e+00  1.649108671008609e+00  1.649108671175990e+00  1.649108671092300e+00 -1.673807759061674e-10  1.605332225219852e-03 
 3.642749999999846e-05  1.650000000000000e+00  1.649108588646295e+00  1.649108671022198e+00  1.649108671189454e+00  1.649108671105826e+00 -1.672557647935946e-10  1.605332225889019e-03 
 3.643249999999846e-05  1.650000000000000e+00  1.649108588660171e+00  1.649108671038766e+00  1.649108671204565e+00  1.649108671121665e+00 -1.657987080960766e-10  1.605332225736625e-03 
 3.643749999999845e-05  1.650000000000000e+00  1.649108588672111e+00  1.649108671048596e+00  1.649108671221188e+00  1.649108671134892e+00 -1.725914966499431e-10  1.605332226191090e-03 
 3.644249999999845e-05  1.650000000000000e+00  1.649108588684874e+00  1.649108671063997e+00  1.649108671230710e+00  1.649108671147354e+00 -1.667126436899480e-10  1.605332225744309e-03 
 3.644749999999845e-05  1.650000000000000e+00  1.649108588702825e+00  1.649108671079251e+00  1.649108671245735e+00  1.649108671162493e+00 -1.664848259252949e-10  1.605332225520185e-03 
