 frequency              vinn_real              vinn_imag              outn_real              outn_imag             
 1.678804018122680e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997964891765e-01  5.925253321379552e-05 
 1.698243652461866e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997965690935e-01  5.857427507944171e-05 
 1.717908387157711e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997966471914e-01  5.790378090159107e-05 
 1.737800828749500e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997967235117e-01  5.724096180697385e-05 
 1.757923613958819e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997967980947e-01  5.658572993964396e-05 
 1.778279410039050e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997968709795e-01  5.593799844933387e-05 
 1.798870915128917e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997969422058e-01  5.529768147994267e-05 
 1.819700858610114e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997970118105e-01  5.466469415815594e-05 
 1.840772001469088e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997970798309e-01  5.403895258219588e-05 
 1.862087136663002e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997971463032e-01  5.342037381070029e-05 
 1.883649089489936e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997972112619e-01  5.280887585172866e-05 
 1.905460717963385e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997972747425e-01  5.220437765189443e-05 
 1.927524913191075e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997973367778e-01  5.160679908562119e-05 
 1.949844599758186e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997973974009e-01  5.101606094452247e-05 
 1.972422736114997e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997974566444e-01  5.043208492690246e-05 
 1.995262314969024e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997975145389e-01  4.985479362737730e-05 
 2.018366363681708e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997975711160e-01  4.928411052661520e-05 
 2.041737944669678e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997976264050e-01  4.871995998119375e-05 
 2.065380155810680e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997976804356e-01  4.816226721357354e-05 
 2.089296130854192e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997977332362e-01  4.761095830218644e-05 
 2.113489039836801e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997977848351e-01  4.706596017163741e-05 
 2.137962089502388e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997978352592e-01  4.652720058301849e-05 
 2.162718523727178e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997978845357e-01  4.599460812433350e-05 
 2.187761623949713e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997979326904e-01  4.546811220103256e-05 
 2.213094709605800e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997979797490e-01  4.494764302665483e-05 
 2.238721138568504e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997980257364e-01  4.443313161357837e-05 
 2.264644307593226e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997980706771e-01  4.392450976387596e-05 
 2.290867652767941e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997981145947e-01  4.342171006027549e-05 
 2.317394649968649e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997981575126e-01  4.292466585722389e-05 
 2.344228815320094e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997981994537e-01  4.243331127205343e-05 
 2.371373705661830e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997982404402e-01  4.194758117624885e-05 
 2.398832919019667e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997982804936e-01  4.146741118681487e-05 
 2.426610095082594e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997983196350e-01  4.099273765774212e-05 
 2.454708915685211e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997983578858e-01  4.052349767157105e-05 
 2.483133105295753e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997983952658e-01  4.005962903105225e-05 
 2.511886431509766e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997984317949e-01  3.960107025090224e-05 
 2.540972705549493e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997984674924e-01  3.914776054965373e-05 
 2.570395782769054e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997985023777e-01  3.869963984159906e-05 
 2.600159563165465e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997985364684e-01  3.825664872882591e-05 
 2.630267991895577e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997985697834e-01  3.781872849334422e-05 
 2.660725059799007e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997986023401e-01  3.738582108930315e-05 
 2.691534803927116e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997986341558e-01  3.695786913529711e-05 
 2.722701308078115e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997986652470e-01  3.653481590676003e-05 
 2.754228703338372e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997986956305e-01  3.611660532844653e-05 
 2.786121168629978e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997987253226e-01  3.570318196699920e-05 
 2.818382931264664e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997987543388e-01  3.529449102360097e-05 
 2.851018267504122e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997987826943e-01  3.489047832671164e-05 
 2.884031503126822e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997988104045e-01  3.449109032488739e-05 
 2.917427014001385e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997988374837e-01  3.409627407968273e-05 
 2.951209226666607e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997988639467e-01  3.370597725863350e-05 
 2.985382618918184e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997988898076e-01  3.332014812832022e-05 
 3.019951720402243e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997989150794e-01  3.293873554751098e-05 
 3.054921113215743e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997989397761e-01  3.256168896038268e-05 
 3.090295432513823e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997989639107e-01  3.218895838981983e-05 
 3.126079367124190e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997989874958e-01  3.182049443079031e-05 
 3.162277660168618e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997990105443e-01  3.145624824379669e-05 
 3.198895109691639e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997990330680e-01  3.109617154840251e-05 
 3.235936569296527e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997990550789e-01  3.074021661683296e-05 
 3.273406948788629e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997990765889e-01  3.038833626764853e-05 
 3.311311214826161e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997990976092e-01  3.004048385949111e-05 
 3.349654391578530e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997991181510e-01  2.969661328490177e-05 
 3.388441561392283e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997991382252e-01  2.935667896420932e-05 
 3.427677865464764e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997991578425e-01  2.902063583948869e-05 
 3.467368504525579e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997991770132e-01  2.868843936858859e-05 
 3.507518739525946e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997991957476e-01  2.836004551922751e-05 
 3.548133892336024e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997992140556e-01  2.803541076315728e-05 
 3.589219346450325e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997992319469e-01  2.771449207039343e-05 
 3.630780547701290e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997992494308e-01  2.739724690351163e-05 
 3.672823004981127e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997992665166e-01  2.708363321200939e-05 
 3.715352290972009e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997992832136e-01  2.677360942673237e-05 
 3.758374042884729e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997992995305e-01  2.646713445436434e-05 
 3.801893963205902e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997993154761e-01  2.616416767198036e-05 
 3.845917820453830e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997993310588e-01  2.586466892166226e-05 
 3.890451449943104e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997993462867e-01  2.556859850517573e-05 
 3.935500754558076e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997993611678e-01  2.527591717870837e-05 
 3.981071705535278e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997993757104e-01  2.498658614766802e-05 
 4.027170343254900e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997993899218e-01  2.470056706154045e-05 
 4.073802778041440e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997994038098e-01  2.441782200880617e-05 
 4.120975190973618e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997994173816e-01  2.413831351191525e-05 
 4.168693834703674e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997994306447e-01  2.386200452231970e-05 
 4.216965034286147e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997994436056e-01  2.358885841556275e-05 
 4.265795188016255e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997994562717e-01  2.331883898642429e-05 
 4.315190768277985e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997994686494e-01  2.305191044412193e-05 
 4.365158322401997e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997994807451e-01  2.278803740756698e-05 
 4.415704473533467e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997994925659e-01  2.252718490067471e-05 
 4.466835921509977e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997995041173e-01  2.226931834772829e-05 
 4.518559443749574e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997995154061e-01  2.201440356879586e-05 
 4.570881896149105e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997995264375e-01  2.176240677519998e-05 
 4.623810213992962e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997995372181e-01  2.151329456503900e-05 
 4.677351412872345e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997995477532e-01  2.126703391875965e-05 
 4.731512589615172e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997995580484e-01  2.102359219478038e-05 
 4.786300923226755e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997995681096e-01  2.078293712516471e-05 
 4.841723675841369e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997995779413e-01  2.054503681134415e-05 
 4.897788193684843e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997995875494e-01  2.030985971989013e-05 
 4.954501908048287e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997995969389e-01  2.007737467833421e-05 
 5.011872336273113e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997996061145e-01  1.984755087103626e-05 
 5.069907082747439e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997996150816e-01  1.962035783509985e-05 
 5.128613839914048e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997996238441e-01  1.939576545633443e-05 
 5.188000389290016e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997996324075e-01  1.917374396526374e-05 
 5.248074602498136e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997996407758e-01  1.895426393317989e-05 
 5.308844442310299e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997996489536e-01  1.873729626824261e-05 
 5.370317963702948e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997996569453e-01  1.852281221162318e-05 
 5.432503314924758e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997996647551e-01  1.831078333369243e-05 
 5.495408738576677e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997996723873e-01  1.810118153025250e-05 
 5.559042572704472e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997996798454e-01  1.789397901881158e-05 
 5.623413251903933e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997996871340e-01  1.768914833490146e-05 
 5.688529308438862e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997996942566e-01  1.748666232843702e-05 
 5.754399373372023e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997997012171e-01  1.728649416011764e-05 
 5.821032177709174e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997997080192e-01  1.708861729786964e-05 
 5.888436553556355e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997997146663e-01  1.689300551332942e-05 
 5.956621435290575e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997997211623e-01  1.669963287836701e-05 
 6.025595860744054e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997997275103e-01  1.650847376164926e-05 
 6.095368972402174e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997997337137e-01  1.631950282524249e-05 
 6.165950018615310e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997997397763e-01  1.613269502125392e-05 
 6.237348354824687e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997997457004e-01  1.594802558851163e-05 
 6.309573444802434e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997997514899e-01  1.576547004928250e-05 
 6.382634861905994e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997997571476e-01  1.558500420602766e-05 
 6.456542290347069e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997997626764e-01  1.540660413819523e-05 
 6.531305526475244e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997997680795e-01  1.523024619904959e-05 
 6.606934480076487e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997997733595e-01  1.505590701253704e-05 
 6.683439175686679e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997997785195e-01  1.488356347018740e-05 
 6.760829753920358e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997997835620e-01  1.471319272805091e-05 
 6.839116472814840e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997997884896e-01  1.454477220367037e-05 
 6.918309709189919e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997997933051e-01  1.437827957308780e-05 
 6.998419960023296e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997997980110e-01  1.421369276788549e-05 
 7.079457843841946e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997998026097e-01  1.405098997226076e-05 
 7.161434102129594e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997998071036e-01  1.389014962013442e-05 
 7.244359600750482e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997998114954e-01  1.373115039229208e-05 
 7.328245331389630e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997998157873e-01  1.357397121355843e-05 
 7.413102413009771e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997998199814e-01  1.341859125000367e-05 
 7.498942093325162e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997998240799e-01  1.326498990618202e-05 
 7.585775750292449e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997998280854e-01  1.311314682240181e-05 
 7.673614893618807e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997998319995e-01  1.296304187202685e-05 
 7.762471166287543e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997998358247e-01  1.281465515880864e-05 
 7.852356346101351e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997998395627e-01  1.266796701424914e-05 
 7.943282347243456e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997998432154e-01  1.252295799499375e-05 
 8.035261221856823e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997998467852e-01  1.237960888025412e-05 
 8.128305161641650e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997998502738e-01  1.223790066926042e-05 
 8.222426499471378e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997998536828e-01  1.209781457874285e-05 
 8.317637711027385e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997998570143e-01  1.195933204044192e-05 
 8.413951416452635e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997998602700e-01  1.182243469864723e-05 
 8.511380382024457e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997998634517e-01  1.168710440776448e-05 
 8.609937521846707e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997998665606e-01  1.155332322991025e-05 
