 frequency              onoise_spectrum       
 4.570881896148349e-01  3.322696563310016e-04 
 4.581418867144932e-01  3.318695833793490e-04 
 4.591980128368283e-01  3.314699986138330e-04 
 4.602565735813156e-01  3.310709014319613e-04 
 4.613175745603388e-01  3.306722912319933e-04 
 4.623810213992195e-01  3.302741674129388e-04 
 4.634469197362471e-01  3.298765293745576e-04 
 4.645152752227084e-01  3.294793765173575e-04 
 4.655860935229178e-01  3.290827082425953e-04 
 4.666593803142474e-01  3.286865239522733e-04 
 4.677351412871568e-01  3.282908230491405e-04 
 4.688133821452237e-01  3.278956049366908e-04 
 4.698941086051738e-01  3.275008690191607e-04 
 4.709773263969111e-01  3.271066147015317e-04 
 4.720630412635486e-01  3.267128413895267e-04 
 4.731512589614384e-01  3.263195484896091e-04 
 4.742419852602025e-01  3.259267354089837e-04 
 4.753352259427630e-01  3.255344015555938e-04 
 4.764309868053733e-01  3.251425463381214e-04 
 4.775292736576483e-01  3.247511691659857e-04 
 4.786300923225957e-01  3.243602694493424e-04 
 4.797334486366464e-01  3.239698465990837e-04 
 4.808393484496857e-01  3.235799000268356e-04 
 4.819477976250843e-01  3.231904291449580e-04 
 4.830588020397295e-01  3.228014333665437e-04 
 4.841723675840561e-01  3.224129121054173e-04 
 4.852885001620776e-01  3.220248647761348e-04 
 4.864072056914180e-01  3.216372907939819e-04 
 4.875284901033426e-01  3.212501895749733e-04 
 4.886523593427898e-01  3.208635605358526e-04 
 4.897788193684023e-01  3.204774030940906e-04 
 4.909078761525590e-01  3.200917166678835e-04 
 4.920395356814067e-01  3.197065006761541e-04 
 4.931738039548916e-01  3.193217545385498e-04 
 4.943106869867910e-01  3.189374776754406e-04 
 4.954501908047457e-01  3.185536695079203e-04 
 4.965923214502914e-01  3.181703294578040e-04 
 4.977370849788912e-01  3.177874569476287e-04 
 4.988844874599673e-01  3.174050514006500e-04 
 5.000345349769334e-01  3.170231122408434e-04 
 5.011872336272271e-01  3.166416388929026e-04 
 5.023425895223417e-01  3.162606307822387e-04 
 5.035006087878593e-01  3.158800873349787e-04 
 5.046612975634827e-01  3.155000079779662e-04 
 5.058246620030682e-01  3.151203921387584e-04 
 5.069907082746584e-01  3.147412392456268e-04 
 5.081594425605145e-01  3.143625487275553e-04 
 5.093308710571492e-01  3.139843200142399e-04 
 5.105049999753599e-01  3.136065525360882e-04 
 5.116818355402613e-01  3.132292457242165e-04 
 5.128613839913182e-01  3.128523990104519e-04 
 5.140436515823793e-01  3.124760118273293e-04 
 5.152286445817096e-01  3.121000836080906e-04 
 5.164163692720239e-01  3.117246137866850e-04 
 5.176068319505205e-01  3.113496017977674e-04 
 5.188000389289138e-01  3.109750470766964e-04 
 5.199959965334685e-01  3.106009490595357e-04 
 5.211947111050328e-01  3.102273071830515e-04 
 5.223961889990720e-01  3.098541208847122e-04 
 5.236004365857023e-01  3.094813896026881e-04 
 5.248074602497246e-01  3.091091127758481e-04 
 5.260172663906580e-01  3.087372898437630e-04 
 5.272298614227745e-01  3.083659202467007e-04 
 5.284452517751320e-01  3.079950034256268e-04 
 5.296634438916094e-01  3.076245388222048e-04 
 5.308844442309397e-01  3.072545258787927e-04 
 5.321082592667454e-01  3.068849640384452e-04 
 5.333348954875721e-01  3.065158527449096e-04 
 5.345643593969226e-01  3.061471914426288e-04 
 5.357966575132924e-01  3.057789795767357e-04 
 5.370317963702034e-01  3.054112165930563e-04 
 5.382697825162388e-01  3.050439019381073e-04 
 5.395106225150780e-01  3.046770350590942e-04 
 5.407543229455311e-01  3.043106154039139e-04 
 5.420008904015740e-01  3.039446424211482e-04 
 5.432503314923831e-01  3.035791155600690e-04 
 5.445026528423710e-01  3.032140342706331e-04 
 5.457578610912206e-01  3.028493980034833e-04 
 5.470159628939212e-01  3.024852062099469e-04 
 5.482769649208031e-01  3.021214583420357e-04 
 5.495408738575738e-01  3.017581538524436e-04 
 5.508076964053524e-01  3.013952921945471e-04 
 5.520774392807062e-01  3.010328728224041e-04 
 5.533501092156854e-01  3.006708951907523e-04 
 5.546257129578593e-01  3.003093587550097e-04 
 5.559042572703520e-01  2.999482629712724e-04 
 5.571857489318781e-01  2.995876072963147e-04 
 5.584701947367789e-01  2.992273911875875e-04 
 5.597576014950582e-01  2.988676141032187e-04 
 5.610479760324183e-01  2.985082755020104e-04 
 5.623413251902968e-01  2.981493748434401e-04 
 5.636376558259020e-01  2.977909115876578e-04 
 5.649369748122499e-01  2.974328851954874e-04 
 5.662392890382005e-01  2.970752951284243e-04 
 5.675446054084942e-01  2.967181408486346e-04 
 5.688529308437883e-01  2.963614218189550e-04 
 5.701642722806942e-01  2.960051375028910e-04 
 5.714786366718136e-01  2.956492873646174e-04 
 5.727960309857757e-01  2.952938708689767e-04 
 5.741164622072739e-01  2.949388874814776e-04 
 5.754399373371031e-01  2.945843366682952e-04 
 5.767664633921967e-01  2.942302178962695e-04 
 5.780960474056639e-01  2.938765306329052e-04 
 5.794286964268267e-01  2.935232743463708e-04 
 5.807644175212575e-01  2.931704485054966e-04 
 5.821032177708167e-01  2.928180525797745e-04 
 5.834451042736899e-01  2.924660860393593e-04 
 5.847900841444257e-01  2.921145483550638e-04 
 5.861381645139735e-01  2.917634389983619e-04 
 5.874893525297213e-01  2.914127574413843e-04 
 5.888436553555334e-01  2.910625031569213e-04 
 5.902010801717886e-01  2.907126756184184e-04 
 5.915616341754181e-01  2.903632742999779e-04 
 5.929253245799437e-01  2.900142986763571e-04 
 5.942921586155164e-01  2.896657482229682e-04 
 5.956621435289541e-01  2.893176224158762e-04 
 5.970352865837804e-01  2.889699207317996e-04 
 5.984115950602630e-01  2.886226426481080e-04 
 5.997910762554526e-01  2.882757876428227e-04 
 6.011737374832210e-01  2.879293551946151e-04 
 6.025595860743006e-01  2.875833447828061e-04 
 6.039486293763225e-01  2.872377558873657e-04 
 6.053408747538561e-01  2.868925879889106e-04 
 6.067363295884478e-01  2.865478405687056e-04 
 6.081350012786602e-01  2.862035131086614e-04 
 6.095368972401113e-01  2.858596050913340e-04 
 6.109420249055140e-01  2.855161159999239e-04 
 6.123503917247153e-01  2.851730453182751e-04 
 6.137620051647359e-01  2.848303925308758e-04 
 6.151768727098097e-01  2.844881571228550e-04 
 6.165950018614236e-01  2.841463385799836e-04 
 6.180164001383571e-01  2.838049363886733e-04 
 6.194410750767225e-01  2.834639500359752e-04 
 6.208690342300045e-01  2.831233790095792e-04 
 6.223002851691003e-01  2.827832227978139e-04 
 6.237348354823599e-01  2.824434808896446e-04 
 6.251726927756263e-01  2.821041527746734e-04 
 6.266138646722756e-01  2.817652379431384e-04 
 6.280583588132580e-01  2.814267358859121e-04 
 6.295061828571374e-01  2.810886460945018e-04 
 6.309573444801330e-01  2.807509680610472e-04 
 6.324118513761590e-01  2.804137012783218e-04 
 6.338697112568663e-01  2.800768452397296e-04 
 6.353309318516829e-01  2.797403994393066e-04 
 6.367955209078549e-01  2.794043633717181e-04 
 6.382634861904876e-01  2.790687365322594e-04 
 6.397348354825868e-01  2.787335184168540e-04 
 6.412095765851001e-01  2.783987085220533e-04 
 6.426877173169580e-01  2.780643063450362e-04 
 6.441692655151154e-01  2.777303113836066e-04 
 6.456542290345935e-01  2.773967231361947e-04 
 6.471426157485209e-01  2.770635411018558e-04 
 6.486344335481760e-01  2.767307647802681e-04 
 6.501296903430280e-01  2.763983936717330e-04 
 6.516283940607799e-01  2.760664272771750e-04 
 6.531305526474094e-01  2.757348650981392e-04 
 6.546361740672119e-01  2.754037066367916e-04 
 6.561452663028421e-01  2.750729513959186e-04 
 6.576578373553570e-01  2.747425988789257e-04 
 6.591738952442576e-01  2.744126485898356e-04 
 6.606934480075320e-01  2.740831000332909e-04 
 6.622165037016978e-01  2.737539527145489e-04 
 6.637430704018445e-01  2.734252061394841e-04 
 6.652731562016769e-01  2.730968598145857e-04 
 6.668067692135575e-01  2.727689132469581e-04 
 6.683439175685498e-01  2.724413659443187e-04 
 6.698846094164614e-01  2.721142174149984e-04 
 6.714288529258872e-01  2.717874671679400e-04 
 6.729766562842524e-01  2.714611147126978e-04 
 6.745280276978565e-01  2.711351595594373e-04 
 6.760829753919161e-01  2.708096012189326e-04 
 6.776415076106092e-01  2.704844392025684e-04 
 6.792036326171185e-01  2.701596730223368e-04 
 6.807693586936752e-01  2.698353021908381e-04 
 6.823386941416031e-01  2.695113262212787e-04 
 6.839116472813626e-01  2.691877446274723e-04 
 6.854882264525946e-01  2.688645569238361e-04 
 6.870684400141649e-01  2.685417626253937e-04 
 6.886522963442087e-01  2.682193612477716e-04 
 6.902398038401744e-01  2.678973523071991e-04 
 6.918309709188687e-01  2.675757353205084e-04 
 6.934258060165012e-01  2.672545098051331e-04 
 6.950243175887286e-01  2.669336752791066e-04 
 6.966265141107003e-01  2.666132312610639e-04 
 6.982324040771027e-01  2.662931772702383e-04 
 6.998419960022046e-01  2.659735128264619e-04 
 7.014552984199022e-01  2.656542374501642e-04 
 7.030723198837642e-01  2.653353506623720e-04 
 7.046930689670774e-01  2.650168519847083e-04 
 7.063175542628922e-01  2.646987409393918e-04 
 7.079457843840680e-01  2.643810170492351e-04 
 7.095777679633186e-01  2.640636798376463e-04 
 7.112135136532587e-01  2.637467288286259e-04 
 7.128530301264490e-01  2.634301635467661e-04 
 7.144963260754426e-01  2.631139835172527e-04 
 7.161434102128310e-01  2.627981882658607e-04 
 7.177942912712905e-01  2.624827773189572e-04 
 7.194489780036281e-01  2.621677502034968e-04 
 7.211074791828280e-01  2.618531064470248e-04 
 7.227698036020985e-01  2.615388455776735e-04 
 7.244359600749181e-01  2.612249671241629e-04 
 7.261059574350825e-01  2.609114706157993e-04 
 7.277798045367516e-01  2.605983555824753e-04 
 7.294575102544961e-01  2.602856215546681e-04 
 7.311390834833447e-01  2.599732680634397e-04 
 7.328245331388311e-01  2.596612946404354e-04 
 7.345138681570418e-01  2.593497008178839e-04 
 7.362070974946627e-01  2.590384861285954e-04 
 7.379042301290274e-01  2.587276501059623e-04 
 7.396052750581640e-01  2.584171922839571e-04 
 7.413102413008434e-01  2.581071121971330e-04 
 7.430191378966271e-01  2.577974093806216e-04 
 7.447319739059145e-01  2.574880833701334e-04 
 7.464487584099918e-01  2.571791337019570e-04 
 7.481695005110794e-01  2.568705599129577e-04 
 7.498942093323807e-01  2.565623615405774e-04 
 7.516228940181301e-01  2.562545381228338e-04 
 7.533555637336418e-01  2.559470891983188e-04 
 7.550922276653581e-01  2.556400143061994e-04 
 7.568328950208983e-01  2.553333129862153e-04 
 7.585775750291075e-01  2.550269847786795e-04 
 7.603262769401054e-01  2.547210292244767e-04 
 7.620790100253353e-01  2.544154458650629e-04 
 7.638357835776137e-01  2.541102342424649e-04 
 7.655966069111791e-01  2.538053938992791e-04 
 7.673614893617415e-01  2.535009243786719e-04 
 7.691304402865320e-01  2.531968252243769e-04 
 7.709034690643523e-01  2.528930959806965e-04 
 7.726805850956243e-01  2.525897361924992e-04 
 7.744617978024405e-01  2.522867454052205e-04 
 7.762471166286133e-01  2.519841231648610e-04 
 7.780365510397254e-01  2.516818690179870e-04 
 7.798301105231799e-01  2.513799825117280e-04 
 7.816278045882505e-01  2.510784631937773e-04 
 7.834296427661325e-01  2.507773106123916e-04 
 7.852356346099922e-01  2.504765243163887e-04 
 7.870457896950188e-01  2.501761038551483e-04 
 7.888601176184743e-01  2.498760487786109e-04 
 7.906786279997448e-01  2.495763586372759e-04 
 7.925013304803912e-01  2.492770329822032e-04 
 7.943282347242007e-01  2.489780713650108e-04 
 7.961593504172377e-01  2.486794733378745e-04 
 7.979946872678954e-01  2.483812384535268e-04 
 7.998342550069469e-01  2.480833662652576e-04 
 8.016780633875974e-01  2.477858563269112e-04 
 8.035261221855353e-01  2.474887081928885e-04 
 8.053784411989844e-01  2.471919214181433e-04 
 8.072350302487558e-01  2.468954955581843e-04 
 8.090958991782996e-01  2.465994301690721e-04 
 8.109610578537578e-01  2.463037248074202e-04 
 8.128305161640160e-01  2.460083790303934e-04 
 8.147042840207561e-01  2.457133923957075e-04 
 8.165823713585088e-01  2.454187644616280e-04 
 8.184647881347059e-01  2.451244947869710e-04 
 8.203515443297341e-01  2.448305829311001e-04 
 8.222426499469868e-01  2.445370284539279e-04 
 8.241381150129177e-01  2.442438309159142e-04 
 8.260379495770939e-01  2.439509898780650e-04 
 8.279421637122492e-01  2.436585049019333e-04 
 8.298507675143373e-01  2.433663755496164e-04 
 8.317637711025856e-01  2.430746013837575e-04 
 8.336811846195487e-01  2.427831819675426e-04 
 8.356030182311621e-01  2.424921168647016e-04 
 8.375292821267964e-01  2.422014056395073e-04 
 8.394599865193111e-01  2.419110478567738e-04 
 8.413951416451085e-01  2.416210430818569e-04 
 8.433347577641885e-01  2.413313908806529e-04 
 8.452788451602028e-01  2.410420908195977e-04 
 8.472274141405091e-01  2.407531424656668e-04 
 8.491804750362262e-01  2.404645453863744e-04 
 8.511380382022886e-01  2.401762991497721e-04 
 8.531001140175013e-01  2.398884033244489e-04 
 8.550667128845949e-01  2.396008574795302e-04 
 8.570378452302809e-01  2.393136611846779e-04 
 8.590135215053069e-01  2.390268140100883e-04 
 8.609937521845116e-01  2.387403155264923e-04 
 8.629785477668810e-01  2.384541653051550e-04 
 8.649679187756038e-01  2.381683629178743e-04 
 8.669618757581269e-01  2.378829079369808e-04 
 8.689604292862118e-01  2.375977999353374e-04 
 8.709635899559903e-01  2.373130384863374e-04 
 8.729713683880210e-01  2.370286231639045e-04 
 8.749837752273453e-01  2.367445535424930e-04 
 8.770008211435437e-01  2.364608291970860e-04 
 8.790225168307930e-01  2.361774497031948e-04 
 8.810488730079226e-01  2.358944146368590e-04 
 8.830799004184710e-01  2.356117235746450e-04 
 8.851156098307434e-01  2.353293760936458e-04 
 8.871560120378686e-01  2.350473717714810e-04 
 8.892011178578559e-01  2.347657101862936e-04 
 8.912509381336527e-01  2.344843909167536e-04 
 8.933054837332022e-01  2.342034135420522e-04 
 8.953647655495005e-01  2.339227776419060e-04 
 8.974287945006549e-01  2.336424827965530e-04 
 8.994975815299414e-01  2.333625285867533e-04 
 9.015711376058628e-01  2.330829145937888e-04 
 9.036494737222072e-01  2.328036403994610e-04 
 9.057326008981056e-01  2.325247055860923e-04 
 9.078205301780909e-01  2.322461097365235e-04 
 9.099132726321565e-01  2.319678524341149e-04 
 9.120108393558144e-01  2.316899332627444e-04 
 9.141132414701546e-01  2.314123518068069e-04 
 9.162204901219039e-01  2.311351076512144e-04 
 9.183325964834848e-01  2.308582003813950e-04 
 9.204495717530750e-01  2.305816295832917e-04 
 9.225714271546666e-01  2.303053948433632e-04 
 9.246981739381257e-01  2.300294957485812e-04 
 9.268298233792521e-01  2.297539318864312e-04 
 9.289663867798390e-01  2.294787028449119e-04 
 9.311078754677327e-01  2.292038082125337e-04 
 9.332543007968931e-01  2.289292475783187e-04 
 9.354056741474537e-01  2.286550205317999e-04 
 9.375620069257817e-01  2.283811266630207e-04 
 9.397233105645391e-01  2.281075655625336e-04 
 9.418895965227423e-01  2.278343368214004e-04 
 9.440608762858240e-01  2.275614400311911e-04 
 9.462371613656934e-01  2.272888747839841e-04 
 9.484184633007972e-01  2.270166406723635e-04 
 9.506047936561812e-01  2.267447372894206e-04 
 9.527961640235514e-01  2.264731642287524e-04 
 9.549925860213352e-01  2.262019210844611e-04 
 9.571940712947434e-01  2.259310074511534e-04 
 9.594006315158319e-01  2.256604229239394e-04 
 9.616122783835631e-01  2.253901670984331e-04 
 9.638290236238687e-01  2.251202395707509e-04 
 9.660508789897112e-01  2.248506399375107e-04 
 9.682778562611467e-01  2.245813677958324e-04 
 9.705099672453870e-01  2.243124227433363e-04 
 9.727472237768622e-01  2.240438043781428e-04 
 9.749896377172838e-01  2.237755122988718e-04 
 9.772372209557072e-01  2.235075461046420e-04 
 9.794899854085951e-01  2.232399053950700e-04 
 9.817479430198803e-01  2.229725897702710e-04 
 9.840111057610293e-01  2.227055988308557e-04 
 9.862794856311058e-01  2.224389321779321e-04 
 9.885530946568338e-01  2.221725894131041e-04 
 9.908319448926622e-01  2.219065701384698e-04 
 9.931160484208281e-01  2.216408739566222e-04 
 9.954054173514210e-01  2.213755004706483e-04 
 9.977000638224470e-01  2.211104492841285e-04 
 9.999999999998934e-01  2.208457200011353e-04 
 1.002305238077793e+00  2.205813122262334e-04 
 1.004615790278288e+00  2.203172255644786e-04 
 1.006931668851697e+00  2.200534596214180e-04 
 1.009252886076577e+00  2.197900140030883e-04 
 1.011579454259790e+00  2.195268883160163e-04 
 1.013911385736571e+00  2.192640821672173e-04 
 1.016248692870587e+00  2.190015951641949e-04 
 1.018591388054008e+00  2.187394269149403e-04 
 1.020939483707570e+00  2.184775770279323e-04 
 1.023292992280644e+00  2.182160451121355e-04 
 1.025651926251298e+00  2.179548307770008e-04 
 1.028016298126363e+00  2.176939336324640e-04 
 1.030386120441505e+00  2.174333532889458e-04 
 1.032761405761286e+00  2.171730893573506e-04 
 1.035142166679232e+00  2.169131414490669e-04 
 1.037528415817901e+00  2.166535091759649e-04 
 1.039920165828947e+00  2.163941921503984e-04 
 1.042317429393192e+00  2.161351899852017e-04 
 1.044720219220687e+00  2.158765022936901e-04 
 1.047128548050787e+00  2.156181286896601e-04 
 1.049542428652209e+00  2.153600687873872e-04 
 1.051961873823109e+00  2.151023222016265e-04 
 1.054386896391145e+00  2.148448885476116e-04 
 1.056817509213544e+00  2.145877674410541e-04 
 1.059253725177174e+00  2.143309584981425e-04 
 1.061695557198610e+00  2.140744613355431e-04 
 1.064143018224201e+00  2.138182755703975e-04 
 1.066596121230142e+00  2.135624008203232e-04 
 1.069054879222542e+00  2.133068367034126e-04 
 1.071519305237490e+00  2.130515828382328e-04 
 1.073989412341128e+00  2.127966388438242e-04 
 1.076465213629718e+00  2.125420043397009e-04 
 1.078946722229712e+00  2.122876789458492e-04 
 1.081433951297820e+00  2.120336622827276e-04 
 1.083926914021086e+00  2.117799539712662e-04 
